dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84K772,2017,2018,All Grades,All Students,180,616.0,0.0,0.0,18.0,10.0,110.0,61.1,52.0,28.9,162.0,90.0,2018,True
84K772,2018,2019,All Grades,All Students,160,620.0,0.0,0.0,6.0,3.8,90.0,56.3,64.0,40.0,154.0,96.3,2019,True
84K774,2012,2013,3,All Students,65,314.0,5.0,7.7,36.0,55.4,21.0,32.3,3.0,4.6,24.0,36.9,2013,True
84K774,2013,2014,3,All Students,78,302.0,24.0,30.8,33.0,42.3,19.0,24.4,2.0,2.6,21.0,26.9,2014,True
84K774,2014,2015,3,All Students,93,298.0,33.0,35.5,35.0,37.6,22.0,23.7,3.0,3.2,25.0,26.9,2015,True
84K774,2015,2016,3,All Students,98,307.0,22.0,22.4,45.0,45.9,29.0,29.6,2.0,2.0,31.0,31.6,2016,True
84K774,2016,2017,3,All Students,95,310.0,22.0,23.2,31.0,32.6,34.0,35.8,8.0,8.4,42.0,44.2,2017,True
84K774,2017,2018,3,All Students,93,604.0,10.0,10.8,28.0,30.1,45.0,48.4,10.0,10.8,55.0,59.1,2018,True
84K774,2018,2019,3,All Students,91,606.0,6.0,6.6,23.0,25.3,52.0,57.1,10.0,11.0,62.0,68.1,2019,True
84K774,2013,2014,4,All Students,52,306.0,8.0,15.4,25.0,48.1,19.0,36.5,0.0,0.0,19.0,36.5,2014,True
84K774,2014,2015,4,All Students,85,307.0,13.0,15.3,43.0,50.6,22.0,25.9,7.0,8.2,29.0,34.1,2015,True
84K774,2015,2016,4,All Students,95,309.0,16.0,16.8,40.0,42.1,31.0,32.6,8.0,8.4,39.0,41.1,2016,True
84K774,2016,2017,4,All Students,92,313.0,9.0,9.8,41.0,44.6,29.0,31.5,13.0,14.1,42.0,45.7,2017,True
84K774,2017,2018,4,All Students,91,604.0,8.0,8.8,29.0,31.9,37.0,40.7,17.0,18.7,54.0,59.3,2018,True
84K774,2018,2019,4,All Students,92,608.0,8.0,8.7,21.0,22.8,37.0,40.2,26.0,28.3,63.0,68.5,2019,True
84K774,2014,2015,5,All Students,94,296.0,32.0,34.0,44.0,46.8,13.0,13.8,5.0,5.3,18.0,19.1,2015,True
84K774,2015,2016,5,All Students,96,303.0,31.0,32.3,29.0,30.2,31.0,32.3,5.0,5.2,36.0,37.5,2016,True
84K774,2016,2017,5,All Students,97,310.0,20.0,20.6,35.0,36.1,29.0,29.9,13.0,13.4,42.0,43.3,2017,True
84K774,2017,2018,5,All Students,102,606.0,18.0,17.6,34.0,33.3,35.0,34.3,15.0,14.7,50.0,49.0,2018,True
84K774,2018,2019,5,All Students,90,603.0,28.0,31.1,26.0,28.9,20.0,22.2,16.0,17.8,36.0,40.0,2019,True
84K774,2015,2016,6,All Students,97,312.0,7.0,7.2,48.0,49.5,28.0,28.9,14.0,14.4,42.0,43.3,2016,True
84K774,2016,2017,6,All Students,90,313.0,8.0,8.9,45.0,50.0,19.0,21.1,18.0,20.0,37.0,41.1,2017,True
84K774,2017,2018,6,All Students,99,609.0,3.0,3.0,21.0,21.2,39.0,39.4,36.0,36.4,75.0,75.8,2018,True
84K774,2018,2019,6,All Students,95,605.0,9.0,9.5,33.0,34.7,23.0,24.2,30.0,31.6,53.0,55.8,2019,True
84K774,2016,2017,7,All Students,86,327.0,4.0,4.7,19.0,22.1,46.0,53.5,17.0,19.8,63.0,73.3,2017,True
84K774,2017,2018,7,All Students,88,610.0,4.0,4.5,24.0,27.3,51.0,58.0,9.0,10.2,60.0,68.2,2018,True
84K774,2018,2019,7,All Students,92,612.0,3.0,3.3,22.0,23.9,42.0,45.7,25.0,27.2,67.0,72.8,2019,True
84K774,2017,2018,8,All Students,76,616.0,0.0,0.0,8.0,10.5,34.0,44.7,34.0,44.7,68.0,89.5,2018,True
84K774,2018,2019,8,All Students,86,613.0,2.0,2.3,12.0,14.0,40.0,46.5,32.0,37.2,72.0,83.7,2019,True
84K774,2012,2013,All Grades,All Students,65,314.0,5.0,7.7,36.0,55.4,21.0,32.3,3.0,4.6,24.0,36.9,2013,True
84K774,2013,2014,All Grades,All Students,130,303.0,32.0,24.6,58.0,44.6,38.0,29.2,2.0,1.5,40.0,30.8,2014,True
84K774,2014,2015,All Grades,All Students,272,300.0,78.0,28.7,122.0,44.9,57.0,21.0,15.0,5.5,72.0,26.5,2015,True
84K774,2015,2016,All Grades,All Students,386,308.0,76.0,19.7,162.0,42.0,119.0,30.8,29.0,7.5,148.0,38.3,2016,True
84K774,2016,2017,All Grades,All Students,460,315.0,63.0,13.7,171.0,37.2,157.0,34.1,69.0,15.0,226.0,49.1,2017,True
84K774,2017,2018,All Grades,All Students,549,608.0,43.0,7.8,144.0,26.2,241.0,43.9,121.0,22.0,362.0,65.9,2018,True
84K774,2018,2019,All Grades,All Students,546,608.0,56.0,10.3,137.0,25.1,214.0,39.2,139.0,25.5,353.0,64.7,2019,True
84K775,2012,2013,3,All Students,55,326.0,1.0,1.8,20.0,36.4,31.0,56.4,3.0,5.5,34.0,61.8,2013,True
84K775,2013,2014,3,All Students,80,331.0,1.0,1.3,15.0,18.8,54.0,67.5,10.0,12.5,64.0,80.0,2014,True
84K775,2014,2015,3,All Students,84,330.0,0.0,0.0,20.0,23.8,53.0,63.1,11.0,13.1,64.0,76.2,2015,True
84K775,2015,2016,3,All Students,85,345.0,2.0,2.4,5.0,5.9,51.0,60.0,27.0,31.8,78.0,91.8,2016,True
84K775,2016,2017,3,All Students,87,343.0,1.0,1.1,8.0,9.2,57.0,65.5,21.0,24.1,78.0,89.7,2017,True
84K775,2017,2018,3,All Students,87,615.0,1.0,1.1,12.0,13.8,59.0,67.8,15.0,17.2,74.0,85.1,2018,True
84K775,2018,2019,3,All Students,88,606.0,4.0,4.5,21.0,23.9,56.0,63.6,7.0,8.0,63.0,71.6,2019,True
84K775,2013,2014,4,All Students,54,337.0,0.0,0.0,9.0,16.7,20.0,37.0,25.0,46.3,45.0,83.3,2014,True
84K775,2014,2015,4,All Students,81,318.0,9.0,11.1,25.0,30.9,36.0,44.4,11.0,13.6,47.0,58.0,2015,True
84K775,2015,2016,4,All Students,89,333.0,0.0,0.0,15.0,16.9,38.0,42.7,36.0,40.4,74.0,83.1,2016,True
84K775,2016,2017,4,All Students,87,340.0,1.0,1.1,11.0,12.6,32.0,36.8,43.0,49.4,75.0,86.2,2017,True
84K775,2017,2018,4,All Students,85,614.0,2.0,2.4,15.0,17.6,33.0,38.8,35.0,41.2,68.0,80.0,2018,True
84K775,2018,2019,4,All Students,90,610.0,5.0,5.6,18.0,20.0,37.0,41.1,30.0,33.3,67.0,74.4,2019,True
84K775,2013,2014,5,All Students,80,289.0,34.0,42.5,37.0,46.3,6.0,7.5,3.0,3.8,9.0,11.3,2014,True
84K775,2014,2015,5,All Students,80,304.0,19.0,23.8,35.0,43.8,19.0,23.8,7.0,8.8,26.0,32.5,2015,True
84K775,2015,2016,5,All Students,91,316.0,16.0,17.6,28.0,30.8,31.0,34.1,16.0,17.6,47.0,51.6,2016,True
84K775,2016,2017,5,All Students,86,317.0,12.0,14.0,27.0,31.4,32.0,37.2,15.0,17.4,47.0,54.7,2017,True
84K775,2017,2018,5,All Students,90,608.0,11.0,12.2,33.0,36.7,25.0,27.8,21.0,23.3,46.0,51.1,2018,True
84K775,2018,2019,5,All Students,88,604.0,21.0,23.9,22.0,25.0,30.0,34.1,15.0,17.0,45.0,51.1,2019,True
84K775,2014,2015,6,All Students,82,300.0,21.0,25.6,40.0,48.8,14.0,17.1,7.0,8.5,21.0,25.6,2015,True
84K775,2015,2016,6,All Students,82,312.0,9.0,11.0,35.0,42.7,27.0,32.9,11.0,13.4,38.0,46.3,2016,True
84K775,2016,2017,6,All Students,89,315.0,9.0,10.1,38.0,42.7,23.0,25.8,19.0,21.3,42.0,47.2,2017,True
84K775,2017,2018,6,All Students,84,605.0,6.0,7.1,27.0,32.1,30.0,35.7,21.0,25.0,51.0,60.7,2018,True
84K775,2018,2019,6,All Students,88,604.0,12.0,13.6,26.0,29.5,22.0,25.0,28.0,31.8,50.0,56.8,2019,True
84K775,2015,2016,7,All Students,73,316.0,6.0,8.2,32.0,43.8,28.0,38.4,7.0,9.6,35.0,47.9,2016,True
84K775,2016,2017,7,All Students,82,316.0,9.0,11.0,28.0,34.1,32.0,39.0,13.0,15.9,45.0,54.9,2017,True
84K775,2017,2018,7,All Students,78,608.0,7.0,9.0,27.0,34.6,32.0,41.0,12.0,15.4,44.0,56.4,2018,True
84K775,2018,2019,7,All Students,78,608.0,3.0,3.8,30.0,38.5,34.0,43.6,11.0,14.1,45.0,57.7,2019,True
84K775,2016,2017,8,All Students,74,316.0,7.0,9.5,28.0,37.8,30.0,40.5,9.0,12.2,39.0,52.7,2017,True
84K775,2017,2018,8,All Students,84,606.0,2.0,2.4,29.0,34.5,32.0,38.1,21.0,25.0,53.0,63.1,2018,True
84K775,2018,2019,8,All Students,79,609.0,1.0,1.3,21.0,26.6,35.0,44.3,22.0,27.8,57.0,72.2,2019,True
84K775,2012,2013,All Grades,All Students,55,326.0,1.0,1.8,20.0,36.4,31.0,56.4,3.0,5.5,34.0,61.8,2013,True
84K775,2013,2014,All Grades,All Students,214,316.0,35.0,16.4,61.0,28.5,80.0,37.4,38.0,17.8,118.0,55.1,2014,True
84K775,2014,2015,All Grades,All Students,327,313.0,49.0,15.0,120.0,36.7,122.0,37.3,36.0,11.0,158.0,48.3,2015,True
84K775,2015,2016,All Grades,All Students,420,324.0,33.0,7.9,115.0,27.4,175.0,41.7,97.0,23.1,272.0,64.8,2016,True
84K775,2016,2017,All Grades,All Students,505,325.0,39.0,7.7,140.0,27.7,206.0,40.8,120.0,23.8,326.0,64.6,2017,True
84K775,2017,2018,All Grades,All Students,508,609.0,29.0,5.7,143.0,28.1,211.0,41.5,125.0,24.6,336.0,66.1,2018,True
84K775,2018,2019,All Grades,All Students,511,607.0,46.0,9.0,138.0,27.0,214.0,41.9,113.0,22.1,327.0,64.0,2019,True
84K777,2012,2013,5,All Students,91,295.0,31.0,34.1,43.0,47.3,12.0,13.2,5.0,5.5,17.0,18.7,2013,True
84K777,2013,2014,5,All Students,79,293.0,33.0,41.8,31.0,39.2,13.0,16.5,2.0,2.5,15.0,19.0,2014,True
84K777,2014,2015,5,All Students,85,294.0,34.0,40.0,34.0,40.0,15.0,17.6,2.0,2.4,17.0,20.0,2015,True
84K777,2015,2016,5,All Students,85,295.0,31.0,36.5,28.0,32.9,19.0,22.4,7.0,8.2,26.0,30.6,2016,True
84K777,2016,2017,5,All Students,82,304.0,25.0,30.5,29.0,35.4,16.0,19.5,12.0,14.6,28.0,34.1,2017,True
84K777,2017,2018,5,All Students,78,604.0,20.0,25.6,22.0,28.2,23.0,29.5,13.0,16.7,36.0,46.2,2018,True
84K777,2018,2019,5,All Students,78,606.0,18.0,23.1,23.0,29.5,22.0,28.2,15.0,19.2,37.0,47.4,2019,True
84K777,2012,2013,6,All Students,64,297.0,11.0,17.2,47.0,73.4,5.0,7.8,1.0,1.6,6.0,9.4,2013,True
84K777,2013,2014,6,All Students,74,308.0,7.0,9.5,47.0,63.5,12.0,16.2,8.0,10.8,20.0,27.0,2014,True
84K777,2014,2015,6,All Students,73,309.0,9.0,12.3,40.0,54.8,13.0,17.8,11.0,15.1,24.0,32.9,2015,True
84K777,2015,2016,6,All Students,83,303.0,22.0,26.5,27.0,32.5,25.0,30.1,9.0,10.8,34.0,41.0,2016,True
84K777,2016,2017,6,All Students,80,307.0,17.0,21.3,30.0,37.5,15.0,18.8,18.0,22.5,33.0,41.3,2017,True
84K777,2017,2018,6,All Students,77,604.0,13.0,16.9,20.0,26.0,19.0,24.7,25.0,32.5,44.0,57.1,2018,True
84K777,2018,2019,6,All Students,79,598.0,18.0,22.8,23.0,29.1,22.0,27.8,16.0,20.3,38.0,48.1,2019,True
84K777,2012,2013,7,All Students,56,318.0,5.0,8.9,22.0,39.3,27.0,48.2,2.0,3.6,29.0,51.8,2013,True
84K777,2013,2014,7,All Students,51,301.0,11.0,21.6,29.0,56.9,10.0,19.6,1.0,2.0,11.0,21.6,2014,True
84K777,2014,2015,7,All Students,74,301.0,19.0,25.7,36.0,48.6,16.0,21.6,3.0,4.1,19.0,25.7,2015,True
84K777,2015,2016,7,All Students,75,313.0,8.0,10.7,34.0,45.3,24.0,32.0,9.0,12.0,33.0,44.0,2016,True
84K777,2016,2017,7,All Students,82,317.0,5.0,6.1,33.0,40.2,36.0,43.9,8.0,9.8,44.0,53.7,2017,True
84K777,2017,2018,7,All Students,85,605.0,14.0,16.5,30.0,35.3,30.0,35.3,11.0,12.9,41.0,48.2,2018,True
84K777,2018,2019,7,All Students,82,600.0,20.0,24.4,33.0,40.2,18.0,22.0,11.0,13.4,29.0,35.4,2019,True
84K777,2013,2014,8,All Students,54,318.0,2.0,3.7,22.0,40.7,25.0,46.3,5.0,9.3,30.0,55.6,2014,True
84K777,2014,2015,8,All Students,47,307.0,3.0,6.4,30.0,63.8,11.0,23.4,3.0,6.4,14.0,29.8,2015,True
84K777,2015,2016,8,All Students,70,309.0,9.0,12.9,34.0,48.6,20.0,28.6,7.0,10.0,27.0,38.6,2016,True
84K777,2016,2017,8,All Students,75,313.0,9.0,12.0,31.0,41.3,24.0,32.0,11.0,14.7,35.0,46.7,2017,True
84K777,2017,2018,8,All Students,77,602.0,9.0,11.7,24.0,31.2,33.0,42.9,11.0,14.3,44.0,57.1,2018,True
84K777,2018,2019,8,All Students,78,607.0,2.0,2.6,29.0,37.2,28.0,35.9,19.0,24.4,47.0,60.3,2019,True
84K777,2012,2013,All Grades,All Students,211,302.0,47.0,22.3,112.0,53.1,44.0,20.9,8.0,3.8,52.0,24.6,2013,True
84K777,2013,2014,All Grades,All Students,258,304.0,53.0,20.5,129.0,50.0,60.0,23.3,16.0,6.2,76.0,29.5,2014,True
84K777,2014,2015,All Grades,All Students,279,302.0,65.0,23.3,140.0,50.2,55.0,19.7,19.0,6.8,74.0,26.5,2015,True
84K777,2015,2016,All Grades,All Students,313,305.0,70.0,22.4,123.0,39.3,88.0,28.1,32.0,10.2,120.0,38.3,2016,True
84K777,2016,2017,All Grades,All Students,319,310.0,56.0,17.6,123.0,38.6,91.0,28.5,49.0,15.4,140.0,43.9,2017,True
84K777,2017,2018,All Grades,All Students,317,604.0,56.0,17.7,96.0,30.3,105.0,33.1,60.0,18.9,165.0,52.1,2018,True
84K777,2018,2019,All Grades,All Students,317,603.0,58.0,18.3,108.0,34.1,90.0,28.4,61.0,19.2,151.0,47.6,2019,True
84K780,2012,2013,5,All Students,88,289.0,44.0,50.0,33.0,37.5,7.0,8.0,4.0,4.5,11.0,12.5,2013,True
84K780,2013,2014,5,All Students,79,293.0,29.0,36.7,35.0,44.3,12.0,15.2,3.0,3.8,15.0,19.0,2014,True
84K780,2014,2015,5,All Students,78,297.0,28.0,35.9,33.0,42.3,13.0,16.7,4.0,5.1,17.0,21.8,2015,True
84K780,2015,2016,5,All Students,86,298.0,29.0,33.7,34.0,39.5,20.0,23.3,3.0,3.5,23.0,26.7,2016,True
84K780,2016,2017,5,All Students,72,290.0,35.0,48.6,22.0,30.6,12.0,16.7,3.0,4.2,15.0,20.8,2017,True
84K780,2017,2018,5,All Students,64,602.0,17.0,26.6,21.0,32.8,17.0,26.6,9.0,14.1,26.0,40.6,2018,True
84K780,2018,2019,5,All Students,54,595.0,20.0,37.0,17.0,31.5,13.0,24.1,4.0,7.4,17.0,31.5,2019,True
84K780,2012,2013,6,All Students,67,299.0,13.0,19.4,44.0,65.7,8.0,11.9,2.0,3.0,10.0,14.9,2013,True
84K780,2013,2014,6,All Students,85,297.0,23.0,27.1,41.0,48.2,17.0,20.0,4.0,4.7,21.0,24.7,2014,True
84K780,2014,2015,6,All Students,82,299.0,21.0,25.6,42.0,51.2,16.0,19.5,3.0,3.7,19.0,23.2,2015,True
84K780,2015,2016,6,All Students,79,307.0,14.0,17.7,36.0,45.6,16.0,20.3,13.0,16.5,29.0,36.7,2016,True
84K780,2016,2017,6,All Students,86,299.0,24.0,27.9,35.0,40.7,17.0,19.8,10.0,11.6,27.0,31.4,2017,True
84K780,2017,2018,6,All Students,87,604.0,13.0,14.9,25.0,28.7,27.0,31.0,22.0,25.3,49.0,56.3,2018,True
84K780,2018,2019,6,All Students,71,597.0,17.0,23.9,24.0,33.8,15.0,21.1,15.0,21.1,30.0,42.3,2019,True
84K780,2012,2013,7,All Students,54,317.0,2.0,3.7,28.0,51.9,21.0,38.9,3.0,5.6,24.0,44.4,2013,True
84K780,2013,2014,7,All Students,64,304.0,11.0,17.2,36.0,56.3,15.0,23.4,2.0,3.1,17.0,26.6,2014,True
84K780,2014,2015,7,All Students,71,300.0,22.0,31.0,28.0,39.4,19.0,26.8,2.0,2.8,21.0,29.6,2015,True
84K780,2015,2016,7,All Students,77,308.0,11.0,14.3,39.0,50.6,20.0,26.0,7.0,9.1,27.0,35.1,2016,True
84K780,2016,2017,7,All Students,82,309.0,11.0,13.4,41.0,50.0,23.0,28.0,7.0,8.5,30.0,36.6,2017,True
84K780,2017,2018,7,All Students,77,606.0,15.0,19.5,23.0,29.9,26.0,33.8,13.0,16.9,39.0,50.6,2018,True
84K780,2018,2019,7,All Students,70,602.0,10.0,14.3,29.0,41.4,27.0,38.6,4.0,5.7,31.0,44.3,2019,True
84K780,2013,2014,8,All Students,52,316.0,0.0,0.0,24.0,46.2,24.0,46.2,4.0,7.7,28.0,53.8,2014,True
84K780,2014,2015,8,All Students,57,308.0,7.0,12.3,25.0,43.9,23.0,40.4,2.0,3.5,25.0,43.9,2015,True
84K780,2015,2016,8,All Students,62,319.0,3.0,4.8,25.0,40.3,21.0,33.9,13.0,21.0,34.0,54.8,2016,True
84K780,2016,2017,8,All Students,78,316.0,6.0,7.7,32.0,41.0,26.0,33.3,14.0,17.9,40.0,51.3,2017,True
84K780,2017,2018,8,All Students,74,605.0,1.0,1.4,32.0,43.2,29.0,39.2,12.0,16.2,41.0,55.4,2018,True
84K780,2018,2019,8,All Students,77,604.0,4.0,5.2,29.0,37.7,31.0,40.3,13.0,16.9,44.0,57.1,2019,True
84K780,2012,2013,All Grades,All Students,209,299.0,59.0,28.2,105.0,50.2,36.0,17.2,9.0,4.3,45.0,21.5,2013,True
84K780,2013,2014,All Grades,All Students,280,301.0,63.0,22.5,136.0,48.6,68.0,24.3,13.0,4.6,81.0,28.9,2014,True
84K780,2014,2015,All Grades,All Students,288,301.0,78.0,27.1,128.0,44.4,71.0,24.7,11.0,3.8,82.0,28.5,2015,True
84K780,2015,2016,All Grades,All Students,304,307.0,57.0,18.8,134.0,44.1,77.0,25.3,36.0,11.8,113.0,37.2,2016,True
84K780,2016,2017,All Grades,All Students,318,304.0,76.0,23.9,130.0,40.9,78.0,24.5,34.0,10.7,112.0,35.2,2017,True
84K780,2017,2018,All Grades,All Students,302,604.0,46.0,15.2,101.0,33.4,99.0,32.8,56.0,18.5,155.0,51.3,2018,True
84K780,2018,2019,All Grades,All Students,272,600.0,51.0,18.8,99.0,36.4,86.0,31.6,36.0,13.2,122.0,44.9,2019,True
84K781,2016,2017,3,All Students,58,342.0,0.0,0.0,0.0,0.0,50.0,86.2,8.0,13.8,58.0,100.0,2017,True
84K781,2017,2018,3,All Students,70,619.0,0.0,0.0,6.0,8.6,44.0,62.9,20.0,28.6,64.0,91.4,2018,True
84K781,2018,2019,3,All Students,81,619.0,0.0,0.0,2.0,2.5,58.0,71.6,21.0,25.9,79.0,97.5,2019,True
84K781,2017,2018,4,All Students,52,618.0,0.0,0.0,1.0,1.9,25.0,48.1,26.0,50.0,51.0,98.1,2018,True
84K781,2018,2019,4,All Students,57,617.0,0.0,0.0,4.0,7.0,28.0,49.1,25.0,43.9,53.0,93.0,2019,True
84K781,2018,2019,5,All Students,97,618.0,2.0,2.1,13.0,13.4,46.0,47.4,36.0,37.1,82.0,84.5,2019,True
84K781,2016,2017,All Grades,All Students,58,342.0,0.0,0.0,0.0,0.0,50.0,86.2,8.0,13.8,58.0,100.0,2017,True
84K781,2017,2018,All Grades,All Students,122,619.0,0.0,0.0,7.0,5.7,69.0,56.6,46.0,37.7,115.0,94.3,2018,True
84K781,2018,2019,All Grades,All Students,235,618.0,2.0,0.9,19.0,8.1,132.0,56.2,82.0,34.9,214.0,91.1,2019,True
84K782,2012,2013,3,All Students,50,304.0,13.0,26.0,22.0,44.0,15.0,30.0,0.0,0.0,15.0,30.0,2013,True
84K782,2013,2014,3,All Students,71,299.0,26.0,36.6,23.0,32.4,20.0,28.2,2.0,2.8,22.0,31.0,2014,True
84K782,2014,2015,3,All Students,71,298.0,26.0,36.6,34.0,47.9,8.0,11.3,3.0,4.2,11.0,15.5,2015,True
84K782,2015,2016,3,All Students,76,314.0,13.0,17.1,29.0,38.2,27.0,35.5,7.0,9.2,34.0,44.7,2016,True
84K782,2016,2017,3,All Students,72,320.0,8.0,11.1,26.0,36.1,35.0,48.6,3.0,4.2,38.0,52.8,2017,True
84K782,2017,2018,3,All Students,73,619.0,1.0,1.4,12.0,16.4,36.0,49.3,24.0,32.9,60.0,82.2,2018,True
84K782,2018,2019,3,All Students,64,607.0,4.0,6.3,11.0,17.2,48.0,75.0,1.0,1.6,49.0,76.6,2019,True
84K782,2012,2013,4,All Students,49,307.0,10.0,20.4,25.0,51.0,11.0,22.4,3.0,6.1,14.0,28.6,2013,True
84K782,2013,2014,4,All Students,51,302.0,10.0,19.6,29.0,56.9,11.0,21.6,1.0,2.0,12.0,23.5,2014,True
84K782,2014,2015,4,All Students,72,295.0,21.0,29.2,39.0,54.2,9.0,12.5,3.0,4.2,12.0,16.7,2015,True
84K782,2015,2016,4,All Students,74,298.0,23.0,31.1,36.0,48.6,13.0,17.6,2.0,2.7,15.0,20.3,2016,True
84K782,2016,2017,4,All Students,74,316.0,7.0,9.5,32.0,43.2,19.0,25.7,16.0,21.6,35.0,47.3,2017,True
84K782,2017,2018,4,All Students,72,606.0,7.0,9.7,21.0,29.2,25.0,34.7,19.0,26.4,44.0,61.1,2018,True
84K782,2018,2019,4,All Students,80,621.0,4.0,5.0,5.0,6.3,21.0,26.3,50.0,62.5,71.0,88.8,2019,True
84K782,2012,2013,5,All Students,45,304.0,10.0,22.2,22.0,48.9,12.0,26.7,1.0,2.2,13.0,28.9,2013,True
84K782,2013,2014,5,All Students,52,292.0,23.0,44.2,22.0,42.3,5.0,9.6,2.0,3.8,7.0,13.5,2014,True
84K782,2014,2015,5,All Students,53,295.0,22.0,41.5,23.0,43.4,7.0,13.2,1.0,1.9,8.0,15.1,2015,True
84K782,2015,2016,5,All Students,69,292.0,33.0,47.8,24.0,34.8,10.0,14.5,2.0,2.9,12.0,17.4,2016,True
84K782,2016,2017,5,All Students,76,287.0,36.0,47.4,29.0,38.2,11.0,14.5,0.0,0.0,11.0,14.5,2017,True
84K782,2017,2018,5,All Students,64,596.0,27.0,42.2,21.0,32.8,13.0,20.3,3.0,4.7,16.0,25.0,2018,True
84K782,2018,2019,5,All Students,75,617.0,13.0,17.3,8.0,10.7,14.0,18.7,40.0,53.3,54.0,72.0,2019,True
84K782,2013,2014,6,All Students,43,298.0,10.0,23.3,23.0,53.5,8.0,18.6,2.0,4.7,10.0,23.3,2014,True
84K782,2014,2015,6,All Students,49,291.0,15.0,30.6,29.0,59.2,3.0,6.1,2.0,4.1,5.0,10.2,2015,True
84K782,2015,2016,6,All Students,50,299.0,12.0,24.0,25.0,50.0,12.0,24.0,1.0,2.0,13.0,26.0,2016,True
84K782,2016,2017,6,All Students,77,298.0,23.0,29.9,33.0,42.9,16.0,20.8,5.0,6.5,21.0,27.3,2017,True
84K782,2017,2018,6,All Students,76,593.0,27.0,35.5,26.0,34.2,16.0,21.1,7.0,9.2,23.0,30.3,2018,True
84K782,2018,2019,6,All Students,75,595.0,22.0,29.3,26.0,34.7,17.0,22.7,10.0,13.3,27.0,36.0,2019,True
84K782,2014,2015,7,All Students,52,295.0,17.0,32.7,26.0,50.0,9.0,17.3,0.0,0.0,9.0,17.3,2015,True
84K782,2015,2016,7,All Students,45,298.0,10.0,22.2,24.0,53.3,10.0,22.2,1.0,2.2,11.0,24.4,2016,True
84K782,2016,2017,7,All Students,51,314.0,4.0,7.8,24.0,47.1,21.0,41.2,2.0,3.9,23.0,45.1,2017,True
84K782,2017,2018,7,All Students,78,600.0,19.0,24.4,35.0,44.9,20.0,25.6,4.0,5.1,24.0,30.8,2018,True
84K782,2018,2019,7,All Students,78,596.0,27.0,34.6,32.0,41.0,17.0,21.8,2.0,2.6,19.0,24.4,2019,True
84K782,2015,2016,8,All Students,46,303.0,7.0,15.2,26.0,56.5,11.0,23.9,2.0,4.3,13.0,28.3,2016,True
84K782,2016,2017,8,All Students,52,304.0,9.0,17.3,23.0,44.2,18.0,34.6,2.0,3.8,20.0,38.5,2017,True
84K782,2017,2018,8,All Students,53,601.0,4.0,7.5,22.0,41.5,21.0,39.6,6.0,11.3,27.0,50.9,2018,True
84K782,2018,2019,8,All Students,74,602.0,6.0,8.1,31.0,41.9,24.0,32.4,13.0,17.6,37.0,50.0,2019,True
84K782,2012,2013,All Grades,All Students,144,305.0,33.0,22.9,69.0,47.9,38.0,26.4,4.0,2.8,42.0,29.2,2013,True
84K782,2013,2014,All Grades,All Students,217,298.0,69.0,31.8,97.0,44.7,44.0,20.3,7.0,3.2,51.0,23.5,2014,True
84K782,2014,2015,All Grades,All Students,297,295.0,101.0,34.0,151.0,50.8,36.0,12.1,9.0,3.0,45.0,15.2,2015,True
84K782,2015,2016,All Grades,All Students,360,301.0,98.0,27.2,164.0,45.6,83.0,23.1,15.0,4.2,98.0,27.2,2016,True
84K782,2016,2017,All Grades,All Students,402,306.0,87.0,21.6,167.0,41.5,120.0,29.9,28.0,7.0,148.0,36.8,2017,True
84K782,2017,2018,All Grades,All Students,416,603.0,85.0,20.4,137.0,32.9,131.0,31.5,63.0,15.1,194.0,46.6,2018,True
84K782,2018,2019,All Grades,All Students,446,606.0,76.0,17.0,113.0,25.3,141.0,31.6,116.0,26.0,257.0,57.6,2019,True
84K784,2016,2017,3,All Students,85,318.0,10.0,11.8,26.0,30.6,43.0,50.6,6.0,7.1,49.0,57.6,2017,True
84K784,2017,2018,3,All Students,86,607.0,10.0,11.6,21.0,24.4,44.0,51.2,11.0,12.8,55.0,64.0,2018,True
84K784,2018,2019,3,All Students,65,611.0,0.0,0.0,13.0,20.0,44.0,67.7,8.0,12.3,52.0,80.0,2019,True
84K784,2017,2018,4,All Students,88,609.0,3.0,3.4,17.0,19.3,48.0,54.5,20.0,22.7,68.0,77.3,2018,True
84K784,2018,2019,4,All Students,86,603.0,9.0,10.5,25.0,29.1,34.0,39.5,18.0,20.9,52.0,60.5,2019,True
84K784,2018,2019,5,All Students,95,608.0,16.0,16.8,25.0,26.3,35.0,36.8,19.0,20.0,54.0,56.8,2019,True
84K784,2016,2017,All Grades,All Students,85,318.0,10.0,11.8,26.0,30.6,43.0,50.6,6.0,7.1,49.0,57.6,2017,True
84K784,2017,2018,All Grades,All Students,174,608.0,13.0,7.5,38.0,21.8,92.0,52.9,31.0,17.8,123.0,70.7,2018,True
84K784,2018,2019,All Grades,All Students,246,607.0,25.0,10.2,63.0,25.6,113.0,45.9,45.0,18.3,158.0,64.2,2019,True
84K785,2012,2013,3,All Students,47,266.0,36.0,76.6,8.0,17.0,3.0,6.4,0.0,0.0,3.0,6.4,2013,True
84K785,2013,2014,3,All Students,47,277.0,28.0,59.6,13.0,27.7,6.0,12.8,0.0,0.0,6.0,12.8,2014,True
