dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84K711,2018,2019,3,All Students,86,608.0,6.0,7.0,14.0,16.3,37.0,43.0,29.0,33.7,66.0,76.7,2019,True
84K711,2012,2013,4,All Students,40,293.0,11.0,27.5,21.0,52.5,6.0,15.0,2.0,5.0,8.0,20.0,2013,True
84K711,2013,2014,4,All Students,55,324.0,4.0,7.3,15.0,27.3,22.0,40.0,14.0,25.5,36.0,65.5,2014,True
84K711,2014,2015,4,All Students,72,341.0,0.0,0.0,7.0,9.7,32.0,44.4,33.0,45.8,65.0,90.3,2015,True
84K711,2015,2016,4,All Students,59,343.0,1.0,1.7,10.0,16.9,13.0,22.0,35.0,59.3,48.0,81.4,2016,True
84K711,2016,2017,4,All Students,87,325.0,10.0,11.5,23.0,26.4,26.0,29.9,28.0,32.2,54.0,62.1,2017,True
84K711,2017,2018,4,All Students,89,612.0,2.0,2.2,18.0,20.2,27.0,30.3,42.0,47.2,69.0,77.5,2018,True
84K711,2018,2019,4,All Students,87,610.0,2.0,2.3,18.0,20.7,36.0,41.4,31.0,35.6,67.0,77.0,2019,True
84K711,2013,2014,5,All Students,79,306.0,25.0,31.6,30.0,38.0,16.0,20.3,8.0,10.1,24.0,30.4,2014,True
84K711,2014,2015,5,All Students,80,306.0,28.0,35.0,21.0,26.3,22.0,27.5,9.0,11.3,31.0,38.8,2015,True
84K711,2015,2016,5,All Students,85,311.0,18.0,21.2,30.0,35.3,30.0,35.3,7.0,8.2,37.0,43.5,2016,True
84K711,2016,2017,5,All Students,80,308.0,20.0,25.0,25.0,31.3,27.0,33.8,8.0,10.0,35.0,43.8,2017,True
84K711,2017,2018,5,All Students,81,599.0,26.0,32.1,17.0,21.0,24.0,29.6,14.0,17.3,38.0,46.9,2018,True
84K711,2018,2019,5,All Students,73,605.0,15.0,20.5,17.0,23.3,22.0,30.1,19.0,26.0,41.0,56.2,2019,True
84K711,2014,2015,6,All Students,78,313.0,11.0,14.1,28.0,35.9,25.0,32.1,14.0,17.9,39.0,50.0,2015,True
84K711,2015,2016,6,All Students,88,313.0,11.0,12.5,36.0,40.9,25.0,28.4,16.0,18.2,41.0,46.6,2016,True
84K711,2016,2017,6,All Students,87,323.0,10.0,11.5,22.0,25.3,24.0,27.6,31.0,35.6,55.0,63.2,2017,True
84K711,2017,2018,6,All Students,85,608.0,10.0,11.8,20.0,23.5,33.0,38.8,22.0,25.9,55.0,64.7,2018,True
84K711,2018,2019,6,All Students,86,614.0,8.0,9.3,10.0,11.6,25.0,29.1,43.0,50.0,68.0,79.1,2019,True
84K711,2015,2016,7,All Students,72,313.0,14.0,19.4,27.0,37.5,25.0,34.7,6.0,8.3,31.0,43.1,2016,True
84K711,2016,2017,7,All Students,82,325.0,8.0,9.8,23.0,28.0,35.0,42.7,16.0,19.5,51.0,62.2,2017,True
84K711,2017,2018,7,All Students,79,613.0,7.0,8.9,15.0,19.0,26.0,32.9,31.0,39.2,57.0,72.2,2018,True
84K711,2018,2019,7,All Students,83,609.0,9.0,10.8,20.0,24.1,37.0,44.6,17.0,20.5,54.0,65.1,2019,True
84K711,2012,2013,All Grades,All Students,97,298.0,27.0,27.8,44.0,45.4,19.0,19.6,7.0,7.2,26.0,26.8,2013,True
84K711,2013,2014,All Grades,All Students,218,321.0,34.0,15.6,61.0,28.0,66.0,30.3,57.0,26.1,123.0,56.4,2014,True
84K711,2014,2015,All Grades,All Students,299,326.0,39.0,13.0,67.0,22.4,91.0,30.4,102.0,34.1,193.0,64.5,2015,True
84K711,2015,2016,All Grades,All Students,391,324.0,48.0,12.3,114.0,29.2,116.0,29.7,113.0,28.9,229.0,58.6,2016,True
84K711,2016,2017,All Grades,All Students,421,321.0,60.0,14.3,113.0,26.8,135.0,32.1,113.0,26.8,248.0,58.9,2017,True
84K711,2017,2018,All Grades,All Students,418,609.0,47.0,11.2,81.0,19.4,140.0,33.5,150.0,35.9,290.0,69.4,2018,True
84K711,2018,2019,All Grades,All Students,415,609.0,40.0,9.6,79.0,19.0,157.0,37.8,139.0,33.5,296.0,71.3,2019,True
84K712,2012,2013,3,All Students,77,325.0,2.0,2.6,25.0,32.5,28.0,36.4,22.0,28.6,50.0,64.9,2013,True
84K712,2013,2014,3,All Students,79,335.0,1.0,1.3,11.0,13.9,43.0,54.4,24.0,30.4,67.0,84.8,2014,True
84K712,2014,2015,3,All Students,81,351.0,0.0,0.0,4.0,4.9,21.0,25.9,56.0,69.1,77.0,95.1,2015,True
84K712,2015,2016,3,All Students,88,344.0,0.0,0.0,11.0,12.5,25.0,28.4,52.0,59.1,77.0,87.5,2016,True
84K712,2016,2017,3,All Students,90,336.0,1.0,1.1,9.0,10.0,39.0,43.3,41.0,45.6,80.0,88.9,2017,True
84K712,2017,2018,3,All Students,90,615.0,3.0,3.3,12.0,13.3,33.0,36.7,42.0,46.7,75.0,83.3,2018,True
84K712,2018,2019,3,All Students,91,614.0,2.0,2.2,8.0,8.8,39.0,42.9,42.0,46.2,81.0,89.0,2019,True
84K712,2012,2013,4,All Students,41,328.0,2.0,4.9,9.0,22.0,18.0,43.9,12.0,29.3,30.0,73.2,2013,True
84K712,2013,2014,4,All Students,77,341.0,0.0,0.0,8.0,10.4,32.0,41.6,37.0,48.1,69.0,89.6,2014,True
84K712,2014,2015,4,All Students,75,343.0,0.0,0.0,5.0,6.7,30.0,40.0,40.0,53.3,70.0,93.3,2015,True
84K712,2015,2016,4,All Students,81,344.0,1.0,1.2,7.0,8.6,29.0,35.8,44.0,54.3,73.0,90.1,2016,True
84K712,2016,2017,4,All Students,89,342.0,1.0,1.1,9.0,10.1,30.0,33.7,49.0,55.1,79.0,88.8,2017,True
84K712,2017,2018,4,All Students,88,614.0,6.0,6.8,5.0,5.7,27.0,30.7,50.0,56.8,77.0,87.5,2018,True
84K712,2018,2019,4,All Students,88,609.0,5.0,5.7,20.0,22.7,29.0,33.0,34.0,38.6,63.0,71.6,2019,True
84K712,2013,2014,5,All Students,82,317.0,22.0,26.8,20.0,24.4,22.0,26.8,18.0,22.0,40.0,48.8,2014,True
84K712,2014,2015,5,All Students,84,322.0,9.0,10.7,28.0,33.3,27.0,32.1,20.0,23.8,47.0,56.0,2015,True
84K712,2015,2016,5,All Students,83,320.0,6.0,7.2,32.0,38.6,35.0,42.2,10.0,12.0,45.0,54.2,2016,True
84K712,2016,2017,5,All Students,87,322.0,11.0,12.6,29.0,33.3,30.0,34.5,17.0,19.5,47.0,54.0,2017,True
84K712,2017,2018,5,All Students,88,609.0,12.0,13.6,16.0,18.2,35.0,39.8,25.0,28.4,60.0,68.2,2018,True
84K712,2018,2019,5,All Students,54,603.0,12.0,22.2,13.0,24.1,17.0,31.5,12.0,22.2,29.0,53.7,2019,True
84K712,2014,2015,6,All Students,80,323.0,9.0,11.3,22.0,27.5,29.0,36.3,20.0,25.0,49.0,61.3,2015,True
84K712,2015,2016,6,All Students,86,323.0,5.0,5.8,32.0,37.2,24.0,27.9,25.0,29.1,49.0,57.0,2016,True
84K712,2016,2017,6,All Students,84,318.0,8.0,9.5,33.0,39.3,28.0,33.3,15.0,17.9,43.0,51.2,2017,True
84K712,2017,2018,6,All Students,80,608.0,7.0,8.8,21.0,26.3,27.0,33.8,25.0,31.3,52.0,65.0,2018,True
84K712,2018,2019,6,All Students,79,608.0,7.0,8.9,28.0,35.4,23.0,29.1,21.0,26.6,44.0,55.7,2019,True
84K712,2015,2016,7,All Students,74,325.0,10.0,13.5,20.0,27.0,29.0,39.2,15.0,20.3,44.0,59.5,2016,True
84K712,2016,2017,7,All Students,89,328.0,5.0,5.6,33.0,37.1,30.0,33.7,21.0,23.6,51.0,57.3,2017,True
84K712,2017,2018,7,All Students,88,611.0,9.0,10.2,22.0,25.0,28.0,31.8,29.0,33.0,57.0,64.8,2018,True
84K712,2018,2019,7,All Students,75,609.0,9.0,12.0,23.0,30.7,20.0,26.7,23.0,30.7,43.0,57.3,2019,True
84K712,2012,2013,All Grades,All Students,118,326.0,4.0,3.4,34.0,28.8,46.0,39.0,34.0,28.8,80.0,67.8,2013,True
84K712,2013,2014,All Grades,All Students,238,331.0,23.0,9.7,39.0,16.4,97.0,40.8,79.0,33.2,176.0,73.9,2014,True
84K712,2014,2015,All Grades,All Students,320,335.0,18.0,5.6,59.0,18.4,107.0,33.4,136.0,42.5,243.0,75.9,2015,True
84K712,2015,2016,All Grades,All Students,412,332.0,22.0,5.3,102.0,24.8,142.0,34.5,146.0,35.4,288.0,69.9,2016,True
84K712,2016,2017,All Grades,All Students,439,329.0,26.0,5.9,113.0,25.7,157.0,35.8,143.0,32.6,300.0,68.3,2017,True
84K712,2017,2018,All Grades,All Students,434,611.0,37.0,8.5,76.0,17.5,150.0,34.6,171.0,39.4,321.0,74.0,2018,True
84K712,2018,2019,All Grades,All Students,387,609.0,35.0,9.0,92.0,23.8,128.0,33.1,132.0,34.1,260.0,67.2,2019,True
84K724,2016,2017,3,All Students,59,334.0,1.0,1.7,9.0,15.3,21.0,35.6,28.0,47.5,49.0,83.1,2017,True
84K724,2017,2018,3,All Students,89,617.0,3.0,3.4,6.0,6.7,27.0,30.3,53.0,59.6,80.0,89.9,2018,True
84K724,2018,2019,3,All Students,89,611.0,1.0,1.1,17.0,19.1,38.0,42.7,33.0,37.1,71.0,79.8,2019,True
84K724,2017,2018,4,All Students,59,612.0,3.0,5.1,6.0,10.2,21.0,35.6,29.0,49.2,50.0,84.7,2018,True
84K724,2018,2019,4,All Students,89,611.0,2.0,2.2,14.0,15.7,37.0,41.6,36.0,40.4,73.0,82.0,2019,True
84K724,2013,2014,5,All Students,82,302.0,23.0,28.0,39.0,47.6,16.0,19.5,4.0,4.9,20.0,24.4,2014,True
84K724,2014,2015,5,All Students,76,304.0,25.0,32.9,20.0,26.3,21.0,27.6,10.0,13.2,31.0,40.8,2015,True
84K724,2015,2016,5,All Students,86,311.0,17.0,19.8,33.0,38.4,27.0,31.4,9.0,10.5,36.0,41.9,2016,True
84K724,2016,2017,5,All Students,83,306.0,30.0,36.1,21.0,25.3,20.0,24.1,12.0,14.5,32.0,38.6,2017,True
84K724,2017,2018,5,All Students,86,595.0,32.0,37.2,25.0,29.1,23.0,26.7,6.0,7.0,29.0,33.7,2018,True
84K724,2018,2019,5,All Students,89,603.0,25.0,28.1,19.0,21.3,20.0,22.5,25.0,28.1,45.0,50.6,2019,True
84K724,2014,2015,6,All Students,69,317.0,7.0,10.1,23.0,33.3,28.0,40.6,11.0,15.9,39.0,56.5,2015,True
84K724,2015,2016,6,All Students,86,316.0,7.0,8.1,47.0,54.7,14.0,16.3,18.0,20.9,32.0,37.2,2016,True
84K724,2016,2017,6,All Students,81,310.0,16.0,19.8,31.0,38.3,21.0,25.9,13.0,16.0,34.0,42.0,2017,True
84K724,2017,2018,6,All Students,86,606.0,13.0,15.1,27.0,31.4,22.0,25.6,24.0,27.9,46.0,53.5,2018,True
84K724,2018,2019,6,All Students,85,613.0,5.0,5.9,24.0,28.2,18.0,21.2,38.0,44.7,56.0,65.9,2019,True
84K724,2015,2016,7,All Students,77,318.0,9.0,11.7,30.0,39.0,35.0,45.5,3.0,3.9,38.0,49.4,2016,True
84K724,2016,2017,7,All Students,88,319.0,14.0,15.9,34.0,38.6,25.0,28.4,15.0,17.0,40.0,45.5,2017,True
84K724,2017,2018,7,All Students,86,612.0,7.0,8.1,14.0,16.3,40.0,46.5,25.0,29.1,65.0,75.6,2018,True
84K724,2018,2019,7,All Students,88,613.0,3.0,3.4,25.0,28.4,29.0,33.0,31.0,35.2,60.0,68.2,2019,True
84K724,2013,2014,All Grades,All Students,82,302.0,23.0,28.0,39.0,47.6,16.0,19.5,4.0,4.9,20.0,24.4,2014,True
84K724,2014,2015,All Grades,All Students,145,310.0,32.0,22.1,43.0,29.7,49.0,33.8,21.0,14.5,70.0,48.3,2015,True
84K724,2015,2016,All Grades,All Students,249,315.0,33.0,13.3,110.0,44.2,76.0,30.5,30.0,12.0,106.0,42.6,2016,True
84K724,2016,2017,All Grades,All Students,311,316.0,61.0,19.6,95.0,30.5,87.0,28.0,68.0,21.9,155.0,49.8,2017,True
84K724,2017,2018,All Grades,All Students,406,608.0,58.0,14.3,78.0,19.2,133.0,32.8,137.0,33.7,270.0,66.5,2018,True
84K724,2018,2019,All Grades,All Students,440,610.0,36.0,8.2,99.0,22.5,142.0,32.3,163.0,37.0,305.0,69.3,2019,True
84K730,2012,2013,6,All Students,41,292.0,16.0,39.0,17.0,41.5,6.0,14.6,2.0,4.9,8.0,19.5,2013,True
84K730,2013,2014,6,All Students,46,294.0,15.0,32.6,21.0,45.7,6.0,13.0,4.0,8.7,10.0,21.7,2014,True
84K730,2014,2015,6,All Students,30,294.0,9.0,30.0,15.0,50.0,6.0,20.0,0.0,0.0,6.0,20.0,2015,True
84K730,2015,2016,6,All Students,34,281.0,13.0,38.2,17.0,50.0,3.0,8.8,1.0,2.9,4.0,11.8,2016,True
84K730,2016,2017,6,All Students,31,292.0,12.0,38.7,13.0,41.9,4.0,12.9,2.0,6.5,6.0,19.4,2017,True
84K730,2017,2018,6,All Students,36,592.0,18.0,50.0,12.0,33.3,4.0,11.1,2.0,5.6,6.0,16.7,2018,True
84K730,2018,2019,6,All Students,33,589.0,19.0,57.6,4.0,12.1,8.0,24.2,2.0,6.1,10.0,30.3,2019,True
84K730,2012,2013,7,All Students,73,293.0,33.0,45.2,26.0,35.6,12.0,16.4,2.0,2.7,14.0,19.2,2013,True
84K730,2013,2014,7,All Students,51,300.0,17.0,33.3,21.0,41.2,12.0,23.5,1.0,2.0,13.0,25.5,2014,True
84K730,2014,2015,7,All Students,48,305.0,13.0,27.1,22.0,45.8,12.0,25.0,1.0,2.1,13.0,27.1,2015,True
84K730,2015,2016,7,All Students,34,307.0,12.0,35.3,10.0,29.4,10.0,29.4,2.0,5.9,12.0,35.3,2016,True
84K730,2016,2017,7,All Students,38,304.0,11.0,28.9,17.0,44.7,7.0,18.4,3.0,7.9,10.0,26.3,2017,True
84K730,2017,2018,7,All Students,39,599.0,9.0,23.1,16.0,41.0,9.0,23.1,5.0,12.8,14.0,35.9,2018,True
84K730,2018,2019,7,All Students,41,600.0,14.0,34.1,13.0,31.7,10.0,24.4,4.0,9.8,14.0,34.1,2019,True
84K730,2012,2013,8,All Students,72,300.0,23.0,31.9,36.0,50.0,10.0,13.9,3.0,4.2,13.0,18.1,2013,True
84K730,2013,2014,8,All Students,69,294.0,22.0,31.9,35.0,50.7,12.0,17.4,0.0,0.0,12.0,17.4,2014,True
84K730,2014,2015,8,All Students,49,279.0,25.0,51.0,21.0,42.9,3.0,6.1,0.0,0.0,3.0,6.1,2015,True
84K730,2015,2016,8,All Students,41,301.0,13.0,31.7,15.0,36.6,11.0,26.8,2.0,4.9,13.0,31.7,2016,True
84K730,2016,2017,8,All Students,33,302.0,10.0,30.3,10.0,30.3,12.0,36.4,1.0,3.0,13.0,39.4,2017,True
84K730,2017,2018,8,All Students,37,599.0,15.0,40.5,9.0,24.3,12.0,32.4,1.0,2.7,13.0,35.1,2018,True
84K730,2018,2019,8,All Students,41,595.0,18.0,43.9,14.0,34.1,8.0,19.5,1.0,2.4,9.0,22.0,2019,True
84K730,2012,2013,All Grades,All Students,186,295.0,72.0,38.7,79.0,42.5,28.0,15.1,7.0,3.8,35.0,18.8,2013,True
84K730,2013,2014,All Grades,All Students,166,296.0,54.0,32.5,77.0,46.4,30.0,18.1,5.0,3.0,35.0,21.1,2014,True
84K730,2014,2015,All Grades,All Students,127,293.0,47.0,37.0,58.0,45.7,21.0,16.5,1.0,0.8,22.0,17.3,2015,True
84K730,2015,2016,All Grades,All Students,109,297.0,38.0,34.9,42.0,38.5,24.0,22.0,5.0,4.6,29.0,26.6,2016,True
84K730,2016,2017,All Grades,All Students,102,300.0,33.0,32.4,40.0,39.2,23.0,22.5,6.0,5.9,29.0,28.4,2017,True
84K730,2017,2018,All Grades,All Students,112,597.0,42.0,37.5,37.0,33.0,25.0,22.3,8.0,7.1,33.0,29.5,2018,True
84K730,2018,2019,All Grades,All Students,115,595.0,51.0,44.3,31.0,27.0,26.0,22.6,7.0,6.1,33.0,28.7,2019,True
84K731,2012,2013,3,All Students,78,301.0,22.0,28.2,31.0,39.7,17.0,21.8,8.0,10.3,25.0,32.1,2013,True
84K731,2013,2014,3,All Students,81,295.0,30.0,37.0,25.0,30.9,19.0,23.5,7.0,8.6,26.0,32.1,2014,True
84K731,2014,2015,3,All Students,78,288.0,34.0,43.6,31.0,39.7,9.0,11.5,4.0,5.1,13.0,16.7,2015,True
84K731,2015,2016,3,All Students,71,304.0,18.0,25.4,29.0,40.8,11.0,15.5,13.0,18.3,24.0,33.8,2016,True
84K731,2016,2017,3,All Students,76,300.0,27.0,35.5,22.0,28.9,15.0,19.7,12.0,15.8,27.0,35.5,2017,True
84K731,2017,2018,3,All Students,75,610.0,5.0,6.7,11.0,14.7,28.0,37.3,31.0,41.3,59.0,78.7,2018,True
84K731,2018,2019,3,All Students,61,604.0,11.0,18.0,12.0,19.7,19.0,31.1,19.0,31.1,38.0,62.3,2019,True
84K731,2012,2013,4,All Students,80,290.0,29.0,36.3,36.0,45.0,12.0,15.0,3.0,3.8,15.0,18.8,2013,True
84K731,2013,2014,4,All Students,80,303.0,15.0,18.8,37.0,46.3,21.0,26.3,7.0,8.8,28.0,35.0,2014,True
84K731,2014,2015,4,All Students,84,286.0,35.0,41.7,33.0,39.3,11.0,13.1,5.0,6.0,16.0,19.0,2015,True
84K731,2015,2016,4,All Students,75,298.0,23.0,30.7,22.0,29.3,21.0,28.0,9.0,12.0,30.0,40.0,2016,True
84K731,2016,2017,4,All Students,78,293.0,31.0,39.7,22.0,28.2,16.0,20.5,9.0,11.5,25.0,32.1,2017,True
84K731,2017,2018,4,All Students,80,596.0,26.0,32.5,25.0,31.3,16.0,20.0,13.0,16.3,29.0,36.3,2018,True
84K731,2018,2019,4,All Students,69,603.0,8.0,11.6,21.0,30.4,24.0,34.8,16.0,23.2,40.0,58.0,2019,True
84K731,2012,2013,5,All Students,81,303.0,28.0,34.6,30.0,37.0,20.0,24.7,3.0,3.7,23.0,28.4,2013,True
84K731,2013,2014,5,All Students,80,300.0,29.0,36.3,27.0,33.8,17.0,21.3,7.0,8.8,24.0,30.0,2014,True
84K731,2014,2015,5,All Students,71,301.0,23.0,32.4,24.0,33.8,23.0,32.4,1.0,1.4,24.0,33.8,2015,True
84K731,2015,2016,5,All Students,69,293.0,31.0,44.9,25.0,36.2,9.0,13.0,4.0,5.8,13.0,18.8,2016,True
84K731,2016,2017,5,All Students,75,301.0,28.0,37.3,24.0,32.0,18.0,24.0,5.0,6.7,23.0,30.7,2017,True
84K731,2017,2018,5,All Students,67,599.0,24.0,35.8,11.0,16.4,20.0,29.9,12.0,17.9,32.0,47.8,2018,True
84K731,2018,2019,5,All Students,78,600.0,20.0,25.6,23.0,29.5,22.0,28.2,13.0,16.7,35.0,44.9,2019,True
84K731,2012,2013,6,All Students,78,296.0,25.0,32.1,39.0,50.0,8.0,10.3,6.0,7.7,14.0,17.9,2013,True
84K731,2013,2014,6,All Students,73,309.0,17.0,23.3,27.0,37.0,18.0,24.7,11.0,15.1,29.0,39.7,2014,True
84K731,2014,2015,6,All Students,80,290.0,29.0,36.3,37.0,46.3,11.0,13.8,3.0,3.8,14.0,17.5,2015,True
84K731,2015,2016,6,All Students,71,301.0,19.0,26.8,32.0,45.1,11.0,15.5,9.0,12.7,20.0,28.2,2016,True
84K731,2016,2017,6,All Students,53,307.0,8.0,15.1,25.0,47.2,14.0,26.4,6.0,11.3,20.0,37.7,2017,True
84K731,2017,2018,6,All Students,72,606.0,5.0,6.9,24.0,33.3,24.0,33.3,19.0,26.4,43.0,59.7,2018,True
84K731,2018,2019,6,All Students,70,604.0,16.0,22.9,16.0,22.9,23.0,32.9,15.0,21.4,38.0,54.3,2019,True
84K731,2012,2013,7,All Students,87,286.0,52.0,59.8,24.0,27.6,11.0,12.6,0.0,0.0,11.0,12.6,2013,True
84K731,2013,2014,7,All Students,79,286.0,50.0,63.3,19.0,24.1,8.0,10.1,2.0,2.5,10.0,12.7,2014,True
84K731,2014,2015,7,All Students,72,290.0,36.0,50.0,21.0,29.2,14.0,19.4,1.0,1.4,15.0,20.8,2015,True
84K731,2015,2016,7,All Students,71,299.0,30.0,42.3,22.0,31.0,13.0,18.3,6.0,8.5,19.0,26.8,2016,True
84K731,2016,2017,7,All Students,72,305.0,22.0,30.6,19.0,26.4,25.0,34.7,6.0,8.3,31.0,43.1,2017,True
84K731,2017,2018,7,All Students,57,600.0,14.0,24.6,23.0,40.4,17.0,29.8,3.0,5.3,20.0,35.1,2018,True
84K731,2018,2019,7,All Students,68,608.0,7.0,10.3,23.0,33.8,24.0,35.3,14.0,20.6,38.0,55.9,2019,True
84K731,2012,2013,8,All Students,87,292.0,33.0,37.9,47.0,54.0,7.0,8.0,0.0,0.0,7.0,8.0,2013,True
84K731,2013,2014,8,All Students,61,270.0,48.0,78.7,13.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,2014,True
84K731,2014,2015,8,All Students,75,278.0,49.0,65.3,21.0,28.0,4.0,5.3,1.0,1.3,5.0,6.7,2015,True
84K731,2015,2016,8,All Students,41,279.0,26.0,63.4,12.0,29.3,3.0,7.3,0.0,0.0,3.0,7.3,2016,True
84K731,2016,2017,8,All Students,41,280.0,23.0,56.1,15.0,36.6,3.0,7.3,0.0,0.0,3.0,7.3,2017,True
84K731,2017,2018,8,All Students,35,598.0,13.0,37.1,12.0,34.3,10.0,28.6,0.0,0.0,10.0,28.6,2018,True
84K731,2018,2019,8,All Students,28,607.0,4.0,14.3,11.0,39.3,12.0,42.9,1.0,3.6,13.0,46.4,2019,True
84K731,2012,2013,All Grades,All Students,491,294.0,189.0,38.5,207.0,42.2,75.0,15.3,20.0,4.1,95.0,19.3,2013,True
84K731,2013,2014,All Grades,All Students,454,295.0,189.0,41.6,148.0,32.6,83.0,18.3,34.0,7.5,117.0,25.8,2014,True
84K731,2014,2015,All Grades,All Students,460,289.0,206.0,44.8,167.0,36.3,72.0,15.7,15.0,3.3,87.0,18.9,2015,True
84K731,2015,2016,All Grades,All Students,398,297.0,147.0,36.9,142.0,35.7,68.0,17.1,41.0,10.3,109.0,27.4,2016,True
84K731,2016,2017,All Grades,All Students,395,299.0,139.0,35.2,127.0,32.2,91.0,23.0,38.0,9.6,129.0,32.7,2017,True
84K731,2017,2018,All Grades,All Students,386,602.0,87.0,22.5,106.0,27.5,115.0,29.8,78.0,20.2,193.0,50.0,2018,True
84K731,2018,2019,All Grades,All Students,374,604.0,66.0,17.6,106.0,28.3,124.0,33.2,78.0,20.9,202.0,54.0,2019,True
84K736,2015,2016,3,All Students,57,287.0,27.0,47.4,20.0,35.1,8.0,14.0,2.0,3.5,10.0,17.5,2016,True
84K736,2016,2017,3,All Students,66,286.0,30.0,45.5,22.0,33.3,10.0,15.2,4.0,6.1,14.0,21.2,2017,True
84K736,2017,2018,3,All Students,60,599.0,13.0,21.7,14.0,23.3,25.0,41.7,8.0,13.3,33.0,55.0,2018,True
84K736,2018,2019,3,All Students,59,598.0,12.0,20.3,20.0,33.9,19.0,32.2,8.0,13.6,27.0,45.8,2019,True
84K736,2016,2017,4,All Students,60,276.0,31.0,51.7,23.0,38.3,4.0,6.7,2.0,3.3,6.0,10.0,2017,True
84K736,2017,2018,4,All Students,63,594.0,24.0,38.1,18.0,28.6,7.0,11.1,14.0,22.2,21.0,33.3,2018,True
84K736,2018,2019,4,All Students,63,596.0,17.0,27.0,22.0,34.9,18.0,28.6,6.0,9.5,24.0,38.1,2019,True
84K736,2017,2018,5,All Students,40,596.0,14.0,35.0,14.0,35.0,9.0,22.5,3.0,7.5,12.0,30.0,2018,True
84K736,2018,2019,5,All Students,58,596.0,26.0,44.8,13.0,22.4,9.0,15.5,10.0,17.2,19.0,32.8,2019,True
84K736,2015,2016,All Grades,All Students,57,287.0,27.0,47.4,20.0,35.1,8.0,14.0,2.0,3.5,10.0,17.5,2016,True
84K736,2016,2017,All Grades,All Students,126,281.0,61.0,48.4,45.0,35.7,14.0,11.1,6.0,4.8,20.0,15.9,2017,True
84K736,2017,2018,All Grades,All Students,163,596.0,51.0,31.3,46.0,28.2,41.0,25.2,25.0,15.3,66.0,40.5,2018,True
84K736,2018,2019,All Grades,All Students,180,596.0,55.0,30.6,55.0,30.6,46.0,25.6,24.0,13.3,70.0,38.9,2019,True
84K737,2012,2013,3,All Students,98,309.0,17.0,17.3,44.0,44.9,22.0,22.4,15.0,15.3,37.0,37.8,2013,True
84K737,2013,2014,3,All Students,116,302.0,20.0,17.2,55.0,47.4,34.0,29.3,7.0,6.0,41.0,35.3,2014,True
84K737,2014,2015,3,All Students,134,302.0,37.0,27.6,48.0,35.8,38.0,28.4,11.0,8.2,49.0,36.6,2015,True
84K737,2015,2016,3,All Students,114,312.0,15.0,13.2,37.0,32.5,44.0,38.6,18.0,15.8,62.0,54.4,2016,True
84K737,2016,2017,3,All Students,106,328.0,10.0,9.4,14.0,13.2,39.0,36.8,43.0,40.6,82.0,77.4,2017,True
84K737,2017,2018,3,All Students,110,613.0,6.0,5.5,11.0,10.0,43.0,39.1,50.0,45.5,93.0,84.5,2018,True
84K737,2018,2019,3,All Students,117,611.0,11.0,9.4,12.0,10.3,40.0,34.2,54.0,46.2,94.0,80.3,2019,True
84K737,2012,2013,4,All Students,85,309.0,9.0,10.6,41.0,48.2,27.0,31.8,8.0,9.4,35.0,41.2,2013,True
84K737,2013,2014,4,All Students,100,304.0,18.0,18.0,52.0,52.0,21.0,21.0,9.0,9.0,30.0,30.0,2014,True
84K737,2014,2015,4,All Students,115,298.0,32.0,27.8,45.0,39.1,29.0,25.2,9.0,7.8,38.0,33.0,2015,True
84K737,2015,2016,4,All Students,143,313.0,24.0,16.8,50.0,35.0,32.0,22.4,37.0,25.9,69.0,48.3,2016,True
84K737,2016,2017,4,All Students,112,322.0,8.0,7.1,29.0,25.9,42.0,37.5,33.0,29.5,75.0,67.0,2017,True
84K737,2017,2018,4,All Students,112,612.0,11.0,9.8,16.0,14.3,25.0,22.3,60.0,53.6,85.0,75.9,2018,True
84K737,2018,2019,4,All Students,114,614.0,6.0,5.3,13.0,11.4,34.0,29.8,61.0,53.5,95.0,83.3,2019,True
84K737,2013,2014,5,All Students,82,296.0,36.0,43.9,32.0,39.0,11.0,13.4,3.0,3.7,14.0,17.1,2014,True
84K737,2014,2015,5,All Students,105,301.0,35.0,33.3,43.0,41.0,23.0,21.9,4.0,3.8,27.0,25.7,2015,True
84K737,2015,2016,5,All Students,106,298.0,44.0,41.5,31.0,29.2,28.0,26.4,3.0,2.8,31.0,29.2,2016,True
84K737,2016,2017,5,All Students,141,321.0,25.0,17.7,34.0,24.1,58.0,41.1,24.0,17.0,82.0,58.2,2017,True
84K737,2017,2018,5,All Students,108,608.0,15.0,13.9,23.0,21.3,32.0,29.6,38.0,35.2,70.0,64.8,2018,True
84K737,2018,2019,5,All Students,106,611.0,16.0,15.1,13.0,12.3,28.0,26.4,49.0,46.2,77.0,72.6,2019,True
84K737,2014,2015,6,All Students,84,308.0,14.0,16.7,37.0,44.0,20.0,23.8,13.0,15.5,33.0,39.3,2015,True
84K737,2015,2016,6,All Students,104,297.0,30.0,28.8,47.0,45.2,22.0,21.2,5.0,4.8,27.0,26.0,2016,True
84K737,2016,2017,6,All Students,101,286.0,45.0,44.6,34.0,33.7,14.0,13.9,8.0,7.9,22.0,21.8,2017,True
